Paper_id,Dataset_id,Public_dataset_id,slide_id,Pubmed_id,Disease,Status,Control,Species,Brain_region,Sex,Stage,Age,N_cells,Methodology,model,
ST077,ST077040,GSM8210367,MS16b_RIM_rep2,40301560,MS,Disease,NA,Human,white matter,Female,,NA,,GeoMx,NA,GSM8210367_DSP-1001660021306-A-C04.h5ad
ST077,ST077041,GSM8210368,MS16b_RIM_rep3,40301560,MS,Disease,NA,Human,white matter,Female,,NA,,GeoMx,NA,GSM8210368_DSP-1001660021306-A-C06.h5ad
ST077,ST077042,GSM8210369,MS16b_RIM_rep4,40301560,MS,Disease,NA,Human,white matter,Female,,NA,,GeoMx,NA,GSM8210369_DSP-1001660021306-A-C08.h5ad
ST077,ST077043,GSM8210370,MS20_NAWM_rep1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8210370_DSP-1001660021306-A-E02.h5ad
ST077,ST077044,GSM8210371,MS20_NAWM_rep2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8210371_DSP-1001660021306-A-E04.h5ad
ST077,ST077045,GSM8210372,MS20_NAWM_rep3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8210372_DSP-1001660021306-A-E06.h5ad
ST077,ST077046,GSM8210373,MS20_NAWM_rep4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8210373_DSP-1001660021306-A-E08.h5ad
ST077,ST077047,GSM8210374,MS20_RIM_rep1,40301560,MS,Disease,NA,Human,white matter,Female,,NA,,GeoMx,NA,GSM8210374_DSP-1001660021306-A-E10.h5ad
ST077,ST077048,GSM8210375,MS20_RIM_rep2,40301560,MS,Disease,NA,Human,white matter,Female,,NA,,GeoMx,NA,GSM8210375_DSP-1001660021306-A-E12.h5ad
ST077,ST077049,GSM8210376,MS20_RIM_rep3,40301560,MS,Disease,NA,Human,white matter,Female,,NA,,GeoMx,NA,GSM8210376_DSP-1001660021306-A-F02.h5ad
ST077,ST077050,GSM8210377,MS20_RIM_rep4,40301560,MS,Disease,NA,Human,white matter,Female,,NA,,GeoMx,NA,GSM8210377_DSP-1001660021306-A-F04.h5ad
ST077,ST077051,GSM8210378,MS17_RIM_rep1,40301560,MS,Disease,NA,Human,white matter,Female,,NA,,GeoMx,NA,GSM8210378_DSP-1001660021306-A-G02.h5ad
ST077,ST077052,GSM8210379,MS17_RIM_rep2,40301560,MS,Disease,NA,Human,white matter,Female,,NA,,GeoMx,NA,GSM8210379_DSP-1001660021306-A-G04.h5ad
ST077,ST077053,GSM8210380,MS17_NAWM_rep1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8210380_DSP-1001660021306-A-G12.h5ad
ST077,ST077054,GSM8210381,MS17_NAWM_rep2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8210381_DSP-1001660021306-A-H04.h5ad
ST077,ST077055,GSM8210382,MS17_RIM_rep3,40301560,MS,Disease,NA,Human,white matter,Female,,NA,,GeoMx,NA,GSM8210382_DSP-1006990008662-C-A02.h5ad
ST077,ST077056,GSM8210383,MS17_NAWM_rep3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8210383_DSP-1006990008662-C-A04.h5ad
ST077,ST077057,GSM8210384,MS17_RIM_rep4,40301560,MS,Disease,NA,Human,white matter,Female,,NA,,GeoMx,NA,GSM8210384_DSP-1006990008662-C-A08.h5ad
ST077,ST077058,GSM8210385,MS17_NAWM_rep4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8210385_DSP-1006990008662-C-A10.h5ad
ST077,ST077059,GSM8210386,MS3b_RIM_rep3,40301560,MS,Disease,NA,Human,white matter,Male,,NA,,GeoMx,NA,GSM8210386_DSP-1006990008662-C-B02.h5ad
ST077,ST077060,GSM8210387,MS3b_RIM_rep4,40301560,MS,Disease,NA,Human,white matter,Male,,NA,,GeoMx,NA,GSM8210387_DSP-1006990008662-C-B04.h5ad
ST077,ST077061,GSM8210388,MS3b_NAWM_rep3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8210388_DSP-1006990008662-C-B08.h5ad
ST077,ST077062,GSM8210389,MS3b_NAWM_rep4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8210389_DSP-1006990008662-C-B12.h5ad
ST077,ST077063,GSM8210390,MS2_NAWM_rep3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8210390_DSP-1006990008662-C-C10.h5ad
ST077,ST077064,GSM8210391,MS2_NAWM_rep4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8210391_DSP-1006990008662-C-C12.h5ad
ST077,ST077065,GSM8630198,MS19_mixed1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630198_DSP-1001660023887-B-A02.h5ad
ST077,ST077066,GSM8630199,MS19_mixed2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630199_DSP-1001660023887-B-A04.h5ad
ST077,ST077067,GSM8630200,MS19_mixed3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630200_DSP-1001660023887-B-A06.h5ad
ST077,ST077068,GSM8630201,MS19_mixed4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630201_DSP-1001660023887-B-A08.h5ad
ST077,ST077069,GSM8630202,MS19_NAWM1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630202_DSP-1001660023887-B-A10.h5ad
ST077,ST077070,GSM8630203,MS19_NAWM2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630203_DSP-1001660023887-B-A12.h5ad
ST077,ST077071,GSM8630204,MS19_NAWM3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630204_DSP-1001660023887-B-B02.h5ad
ST077,ST077072,GSM8630205,MS19_NAWM4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630205_DSP-1001660023887-B-B04.h5ad
ST077,ST077073,GSM8630206,MS2b_active1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630206_DSP-1001660023887-B-B06.h5ad
ST077,ST077074,GSM8630207,MS2b_active2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630207_DSP-1001660023887-B-B08.h5ad
ST077,ST077075,GSM8630208,MS2b_active3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630208_DSP-1001660023887-B-B10.h5ad
ST077,ST077076,GSM8630209,MS2b_active4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630209_DSP-1001660023887-B-B12.h5ad
ST077,ST077077,GSM8630210,MS2b_NAWM5,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630210_DSP-1001660023887-B-C02.h5ad
ST077,ST077078,GSM8630211,MS2b_NAWM6,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630211_DSP-1001660023887-B-C04.h5ad
ST077,ST077079,GSM8630212,MS2b_NAWM7,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630212_DSP-1001660023887-B-C06.h5ad
ST077,ST077080,GSM8630213,MS2b_NAWM8,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630213_DSP-1001660023887-B-C08.h5ad
ST077,ST077081,GSM8630214,MS2b_NAWM9,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630214_DSP-1001660023887-B-C10.h5ad
ST077,ST077082,GSM8630215,MS5a_active1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630215_DSP-1001660023887-B-C12.h5ad
ST077,ST077083,GSM8630216,MS5a_active2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630216_DSP-1001660023887-B-D02.h5ad
ST077,ST077084,GSM8630217,MS5a_active3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630217_DSP-1001660023887-B-D04.h5ad
ST077,ST077085,GSM8630218,MS5a_active4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630218_DSP-1001660023887-B-D06.h5ad
ST077,ST077086,GSM8630219,MS5a_NAWM1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630219_DSP-1001660023887-B-D08.h5ad
ST077,ST077087,GSM8630220,MS5a_NAWM2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630220_DSP-1001660023887-B-D10.h5ad
ST077,ST077088,GSM8630221,MS5a_NAWM3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630221_DSP-1001660023887-B-D12.h5ad
ST077,ST077089,GSM8630222,MS5a_NAWM4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630222_DSP-1001660023887-B-E02.h5ad
ST077,ST077090,GSM8630223,MS5a_brl1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630223_DSP-1001660023887-B-E04.h5ad
ST077,ST077091,GSM8630224,MS5a_brl2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630224_DSP-1001660023887-B-E06.h5ad
ST077,ST077092,GSM8630225,MS5a_brl3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630225_DSP-1001660023887-B-E08.h5ad
ST077,ST077093,GSM8630226,MS5a_brl4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630226_DSP-1001660023887-B-E10.h5ad
ST077,ST077094,GSM8630227,MS5b_brl5,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630227_DSP-1001660023887-B-E12.h5ad
ST077,ST077095,GSM8630228,MS5b_brl6,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630228_DSP-1001660023887-B-F02.h5ad
ST077,ST077096,GSM8630229,MS5b_brl7,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630229_DSP-1001660023887-B-F04.h5ad
ST077,ST077097,GSM8630230,MS5b_brl8,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630230_DSP-1001660023887-B-F06.h5ad
ST077,ST077098,GSM8630231,MS5b_NAWM1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630231_DSP-1001660023887-B-F08.h5ad
ST077,ST077099,GSM8630232,MS5b_NAWM2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630232_DSP-1001660023887-B-F10.h5ad
ST077,ST077100,GSM8630233,MS5b_NAWM3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630233_DSP-1001660023887-B-F12.h5ad
ST077,ST077101,GSM8630234,MS5b_NAWM4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630234_DSP-1001660023887-B-G02.h5ad
ST077,ST077102,GSM8630235,MS1a_active1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630235_DSP-1001660023887-B-G04.h5ad
ST077,ST077103,GSM8630236,MS1a_active2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630236_DSP-1001660023887-B-G06.h5ad
ST077,ST077104,GSM8630237,MS1a_active3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630237_DSP-1001660023887-B-G08.h5ad
ST077,ST077105,GSM8630238,MS1a_active4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630238_DSP-1001660023887-B-G10.h5ad
ST077,ST077106,GSM8630239,MS1a_NAWM1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630239_DSP-1001660023887-B-G12.h5ad
ST077,ST077107,GSM8630240,MS1a_NAWM2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630240_DSP-1001660023887-B-H02.h5ad
ST077,ST077108,GSM8630241,MS1a_NAWM3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630241_DSP-1001660023887-B-H04.h5ad
ST077,ST077109,GSM8630242,MS1a_NAWM4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630242_DSP-1001660023887-B-H06.h5ad
ST077,ST077110,GSM8630243,MS27a_mixed1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630243_DSP-1001660023887-B-H08.h5ad
ST077,ST077111,GSM8630244,MS27a_mixed2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630244_DSP-1001660023887-B-H10.h5ad
ST077,ST077112,GSM8630245,MS27a_mixed3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630245_DSP-1001660023887-B-H12.h5ad
ST077,ST077113,GSM8630246,MS27a_mixed4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630246_DSP-1001660023888-C-A03.h5ad
ST077,ST077114,GSM8630247,MS27a_NAWM5,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630247_DSP-1001660023888-C-A05.h5ad
ST077,ST077115,GSM8630248,MS27a_NAWM6,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630248_DSP-1001660023888-C-A07.h5ad
ST077,ST077116,GSM8630249,MS27a_NAWM7,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630249_DSP-1001660023888-C-A09.h5ad
ST077,ST077117,GSM8630250,MS27a_NAWM8,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630250_DSP-1001660023888-C-A11.h5ad
ST077,ST077118,GSM8630251,MS27a_active5,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630251_DSP-1001660023888-C-B01.h5ad
ST077,ST077119,GSM8630252,MS27a_active6,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630252_DSP-1001660023888-C-B02.h5ad
ST077,ST077120,GSM8630253,MS27a_active7,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630253_DSP-1001660023888-C-B04.h5ad
ST077,ST077121,GSM8630254,MS27a_active8,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630254_DSP-1001660023888-C-B06.h5ad
ST077,ST077122,GSM8630255,MS5c _brl1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630255_DSP-1001660023888-C-B08.h5ad
ST077,ST077123,GSM8630256,MS5c _brl2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630256_DSP-1001660023888-C-B10.h5ad
ST077,ST077124,GSM8630257,MS5c _brl3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630257_DSP-1001660023888-C-B12.h5ad
ST077,ST077125,GSM8630258,MS5c _brl4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630258_DSP-1001660023888-C-C02.h5ad
ST077,ST077126,GSM8630259,MS5c _NAWM1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630259_DSP-1001660023888-C-C04.h5ad
ST077,ST077127,GSM8630260,MS5c _NAWM2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630260_DSP-1001660023888-C-C06.h5ad
ST077,ST077128,GSM8630261,MS5c _NAWM3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630261_DSP-1001660023888-C-C08.h5ad
ST077,ST077129,GSM8630262,MS5c _NAWM4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630262_DSP-1001660023888-C-C10.h5ad
ST077,ST077130,GSM8630263,MS28_mixed1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630263_DSP-1001660023888-C-C12.h5ad
ST077,ST077131,GSM8630264,MS28_mixed2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630264_DSP-1001660023888-C-D02.h5ad
ST077,ST077132,GSM8630265,MS28_mixed3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630265_DSP-1001660023888-C-D04.h5ad
ST077,ST077133,GSM8630266,MS28_mixed4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630266_DSP-1001660023888-C-D06.h5ad
ST077,ST077134,GSM8630267,MS28_NAWM1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630267_DSP-1001660023888-C-D08.h5ad
ST077,ST077135,GSM8630268,MS28_NAWM2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630268_DSP-1001660023888-C-D10.h5ad
ST077,ST077136,GSM8630269,MS28_NAWM3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630269_DSP-1001660023888-C-D12.h5ad
ST077,ST077137,GSM8630270,MS28_NAWM4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630270_DSP-1001660023888-C-E02.h5ad
ST077,ST077138,GSM8630271,MS1b_active1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630271_DSP-1001660023888-C-E04.h5ad
ST077,ST077139,GSM8630272,MS1b_active2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630272_DSP-1001660023888-C-E06.h5ad
ST077,ST077140,GSM8630273,MS1b_active3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630273_DSP-1001660023888-C-E08.h5ad
ST077,ST077141,GSM8630274,MS1b_active4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630274_DSP-1001660023888-C-E10.h5ad
ST077,ST077142,GSM8630275,MS1b_NAWM5,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630275_DSP-1001660023888-C-E12.h5ad
ST077,ST077143,GSM8630276,MS1b_NAWM6,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630276_DSP-1001660023888-C-F02.h5ad
ST077,ST077144,GSM8630277,MS1b_NAWM7,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630277_DSP-1001660023888-C-F04.h5ad
ST077,ST077145,GSM8630278,MS1b_NAWM8,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630278_DSP-1001660023888-C-F06.h5ad
ST077,ST077146,GSM8630279,MS1b_mixed1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630279_DSP-1001660023888-C-F08.h5ad
ST077,ST077147,GSM8630280,MS1b_mixed2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630280_DSP-1001660023888-C-F10.h5ad
ST077,ST077148,GSM8630281,MS1b_mixed3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630281_DSP-1001660023888-C-F12.h5ad
ST077,ST077149,GSM8630282,MS1b_mixed4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630282_DSP-1001660023888-C-G02.h5ad
ST077,ST077150,GSM8630283,MS25a_NAWM1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630283_DSP-1001660023888-C-G04.h5ad
ST077,ST077151,GSM8630284,MS25a_NAWM2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630284_DSP-1001660023888-C-G06.h5ad
ST077,ST077152,GSM8630285,MS25a_NAWM3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630285_DSP-1001660023888-C-G08.h5ad
ST077,ST077153,GSM8630286,MS25a_NAWM4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630286_DSP-1001660023888-C-G10.h5ad
ST077,ST077154,GSM8630287,MS25a_mixed1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630287_DSP-1001660023888-C-G12.h5ad
ST077,ST077155,GSM8630288,MS25a_mixed2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630288_DSP-1001660023888-C-H02.h5ad
ST077,ST077156,GSM8630289,MS25a_mixed3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630289_DSP-1001660023888-C-H04.h5ad
ST077,ST077157,GSM8630290,MS25a_mixed4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630290_DSP-1001660023888-C-H06.h5ad
ST077,ST077158,GSM8630291,MS21_brl1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630291_DSP-1001660023888-C-H08.h5ad
ST077,ST077159,GSM8630292,MS21_brl2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630292_DSP-1001660023888-C-H10.h5ad
ST077,ST077160,GSM8630293,MS21_brl3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630293_DSP-1001660023888-C-H12.h5ad
ST077,ST077161,GSM8630294,MS21_brl4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630294_DSP-1001660023889-D-A03.h5ad
ST077,ST077162,GSM8630295,MS21_NAWM1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630295_DSP-1001660023889-D-A05.h5ad
ST077,ST077163,GSM8630296,MS21_NAWM2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630296_DSP-1001660023889-D-A07.h5ad
ST077,ST077164,GSM8630297,MS21_NAWM3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630297_DSP-1001660023889-D-A09.h5ad
ST077,ST077165,GSM8630298,MS21_NAWM4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630298_DSP-1001660023889-D-A11.h5ad
ST077,ST077166,GSM8630299,MS2c _active1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630299_DSP-1001660023889-D-B01.h5ad
ST077,ST077167,GSM8630300,MS2c _active2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630300_DSP-1001660023889-D-B03.h5ad
ST077,ST077168,GSM8630301,MS2c _active3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630301_DSP-1001660023889-D-B05.h5ad
ST077,ST077169,GSM8630302,MS2c _active4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630302_DSP-1001660023889-D-B07.h5ad
ST077,ST077170,GSM8630303,MS2c _NAWM1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630303_DSP-1001660023889-D-B09.h5ad
ST077,ST077171,GSM8630304,MS2c _NAWM2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630304_DSP-1001660023889-D-B11.h5ad
ST077,ST077172,GSM8630305,MS2c _NAWM3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630305_DSP-1001660023889-D-C01.h5ad
ST077,ST077173,GSM8630306,MS2c _NAWM4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Male,,NA,,GeoMx,NA,GSM8630306_DSP-1001660023889-D-C03.h5ad
ST077,ST077174,GSM8630307,MS25b_mixed1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630307_DSP-1001660023889-D-C05.h5ad
ST077,ST077175,GSM8630308,MS25b_mixed2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630308_DSP-1001660023889-D-C07.h5ad
ST077,ST077176,GSM8630309,MS25b_mixed3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630309_DSP-1001660023889-D-C09.h5ad
ST077,ST077177,GSM8630310,MS25b_mixed4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630310_DSP-1001660023889-D-C11.h5ad
ST077,ST077178,GSM8630311,MS25b_NAWM1,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630311_DSP-1001660023889-D-D01.h5ad
ST077,ST077179,GSM8630312,MS25b_NAWM2,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630312_DSP-1001660023889-D-D03.h5ad
ST077,ST077180,GSM8630313,MS25b_NAWM3,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630313_DSP-1001660023889-D-D05.h5ad
ST077,ST077181,GSM8630314,MS25b_NAWM4,40301560,MS,Disease,NA,Human,cerebellum and brain stem,Female,,NA,,GeoMx,NA,GSM8630314_DSP-1001660023889-D-D07.h5ad
